"idesp","id","nombre_cientifico","created_at","updated_at","ent_pk","imagen","dicc_ecologia_id","dicc_biogeovoou_id","dicc_biogeosimple_id","dicc_estatussn_id","dicc_ecologiatrofica_id","ent_pk_padre","autor","nombre_comun","nivel","audio","idprotocolo"
19296,19605,"Koeleria dasyphylla subsp. dasyphylla","2011-05-16 13:50:07.597579","2011-05-16 13:50:07.597579",111751,NULL,NULL,NULL,NULL,NULL,NULL,12004,NULL,NULL,10,NULL,NULL
19297,19606,"Koeleria hispida","2011-05-16 13:50:07.611029","2011-05-16 13:50:07.611029",12005,NULL,NULL,NULL,NULL,NULL,NULL,12000,NULL,NULL,9,NULL,NULL
19298,19607,"Koeleria setacea var. pubescens","2011-05-16 13:50:07.624576","2011-05-16 13:50:07.624576",12006,NULL,NULL,NULL,NULL,NULL,NULL,12000,NULL,NULL,9,NULL,NULL
19299,19608,"Koeleria vallesiana","2011-05-16 13:50:07.638086","2011-05-16 13:50:07.638086",12007,NULL,NULL,NULL,NULL,NULL,NULL,12000,NULL,NULL,9,NULL,NULL
19300,19609,"Koeleria vallesiana subsp. castellana","2011-05-16 13:50:07.652286","2011-05-16 13:50:07.652286",12008,NULL,NULL,NULL,NULL,NULL,NULL,12007,NULL,NULL,10,NULL,NULL
19301,19610,"Koeleria vallesiana subsp. humilis","2011-05-16 13:50:07.665761","2011-05-16 13:50:07.665761",12009,NULL,NULL,NULL,NULL,NULL,NULL,12007,NULL,NULL,10,NULL,NULL
19302,19611,"Koeleria vallesiana subsp. vallesiana","2011-05-16 13:50:07.679254","2011-05-16 13:50:07.679254",12010,NULL,NULL,NULL,NULL,NULL,NULL,12007,NULL,NULL,10,NULL,NULL
19303,19612,"Koeleria macrantha","2011-05-16 13:50:07.692749","2011-05-16 13:50:07.692749",104888,NULL,NULL,NULL,NULL,NULL,NULL,12000,NULL,NULL,9,NULL,NULL
19304,19613,"Avellinia","2011-05-16 13:50:07.706234","2011-05-16 13:50:07.706234",12011,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19305,19614,"Avellinia michelii","2011-05-16 13:50:07.719727","2011-05-16 13:50:07.719727",12012,NULL,NULL,NULL,NULL,NULL,NULL,12011,NULL,NULL,9,NULL,NULL
19306,19615,"Gaudinia","2011-05-16 13:50:07.733192","2011-05-16 13:50:07.733192",12013,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19307,19616,"Gaudinia fragilis","2011-05-16 13:50:07.746672","2011-05-16 13:50:07.746672",12014,NULL,NULL,NULL,NULL,NULL,NULL,12013,NULL,NULL,9,NULL,NULL
19308,19617,"Gaudinia fragilis subsp. fragilis","2011-05-16 13:50:07.760151","2011-05-16 13:50:07.760151",12015,NULL,NULL,NULL,NULL,NULL,NULL,12014,NULL,NULL,10,NULL,NULL
19309,19618,"Gaudinia hispanica","2011-05-16 13:50:07.773661","2011-05-16 13:50:07.773661",12016,NULL,NULL,NULL,NULL,NULL,NULL,12013,NULL,"Gaudinia de arena",9,NULL,NULL
19310,19619,"Aira","2011-05-16 13:50:07.787109","2011-05-16 13:50:07.787109",12017,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19311,19620,"Aira caryophyllea","2011-05-16 13:50:07.800631","2011-05-16 13:50:07.800631",12018,NULL,NULL,NULL,NULL,NULL,NULL,12017,NULL,NULL,9,NULL,NULL
19312,19621,"Aira caryophyllea subsp. caryophyllea","2011-05-16 13:50:07.814119","2011-05-16 13:50:07.814119",12019,NULL,NULL,NULL,NULL,NULL,NULL,12018,NULL,NULL,10,NULL,NULL
19313,19787,"Bromus x granatensis","2011-05-16 13:50:10.374512","2011-05-16 13:50:10.374512",12190,NULL,NULL,NULL,NULL,NULL,NULL,12160,NULL,NULL,9,NULL,NULL
19314,19622,"Aira caryophyllea subsp. multiculmis","2011-05-16 13:50:07.827706","2011-05-16 13:50:07.827706",12020,NULL,NULL,NULL,NULL,NULL,NULL,12018,NULL,NULL,10,NULL,NULL
19315,19623,"Aira caryophyllea subsp. uniaristata","2011-05-16 13:50:07.841166","2011-05-16 13:50:07.841166",12021,NULL,NULL,NULL,NULL,NULL,NULL,12018,NULL,NULL,10,NULL,NULL
19316,19624,"Aira cupaniana","2011-05-16 13:50:07.855007","2011-05-16 13:50:07.855007",12022,NULL,NULL,NULL,NULL,NULL,NULL,12017,NULL,NULL,9,NULL,NULL
19317,19625,"Aira elegantissima","2011-05-16 13:50:07.868503","2011-05-16 13:50:07.868503",12023,NULL,NULL,NULL,NULL,NULL,NULL,12017,NULL,NULL,9,NULL,NULL
19318,19626,"Aira uniaristata","2011-05-16 13:50:07.882025","2011-05-16 13:50:07.882025",12024,NULL,NULL,NULL,NULL,NULL,NULL,12017,NULL,NULL,9,NULL,NULL
19319,19627,"Airopsis","2011-05-16 13:50:07.895501","2011-05-16 13:50:07.895501",12026,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19320,19628,"Airopsis tenella","2011-05-16 13:50:07.908996","2011-05-16 13:50:07.908996",12027,NULL,NULL,NULL,NULL,NULL,NULL,12026,NULL,NULL,9,NULL,NULL
19321,19629,"Molineriella","2011-05-16 13:50:07.922525","2011-05-16 13:50:07.922525",12030,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19322,19630,"Molineriella minuta","2011-05-16 13:50:07.936024","2011-05-16 13:50:07.936024",12031,NULL,NULL,NULL,NULL,NULL,NULL,12030,NULL,NULL,9,NULL,NULL
19323,19631,"Molineriella minuta subsp. minuta","2011-05-16 13:50:07.94948","2011-05-16 13:50:07.94948",12032,NULL,NULL,NULL,NULL,NULL,NULL,12031,NULL,NULL,10,NULL,NULL
19324,19632,"Molineriella minuta subsp. australis","2011-05-16 13:50:07.962943","2011-05-16 13:50:07.962943",12033,NULL,NULL,NULL,NULL,NULL,NULL,12031,NULL,NULL,10,NULL,NULL
19325,19633,"Molineriella laevis","2011-05-16 13:50:07.976644","2011-05-16 13:50:07.976644",12034,NULL,NULL,NULL,NULL,NULL,NULL,12030,NULL,NULL,9,NULL,NULL
19326,19634,"Periballia","2011-05-16 13:50:07.990135","2011-05-16 13:50:07.990135",12035,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19327,19635,"Periballia involucrata","2011-05-16 13:50:08.067397","2011-05-16 13:50:08.067397",12036,NULL,NULL,NULL,NULL,NULL,NULL,12035,NULL,NULL,9,NULL,NULL
19328,19636,"Holcus","2011-05-16 13:50:08.091039","2011-05-16 13:50:08.091039",12040,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19329,19637,"Holcus caespitosus","2011-05-16 13:50:08.105103","2011-05-16 13:50:08.105103",12041,NULL,NULL,NULL,NULL,NULL,NULL,12040,NULL,"Hierba de las cumbres",9,NULL,NULL
19330,19638,"Holcus grandiflorus","2011-05-16 13:50:08.118885","2011-05-16 13:50:08.118885",12042,NULL,NULL,NULL,NULL,NULL,NULL,12040,NULL,NULL,9,NULL,NULL
19331,19639,"Holcus lanatus","2011-05-16 13:50:08.133033","2011-05-16 13:50:08.133033",12043,NULL,NULL,NULL,NULL,NULL,NULL,12040,NULL,NULL,9,NULL,NULL
19332,19640,"Holcus mollis","2011-05-16 13:50:08.146731","2011-05-16 13:50:08.146731",12044,NULL,NULL,NULL,NULL,NULL,NULL,12040,NULL,NULL,9,NULL,NULL
19333,19641,"Holcus mollis subsp. mollis","2011-05-16 13:50:08.160494","2011-05-16 13:50:08.160494",12045,NULL,NULL,NULL,NULL,NULL,NULL,12044,NULL,NULL,10,NULL,NULL
19334,19642,"Holcus mollis subsp. mollis var. triflorus","2011-05-16 13:50:08.174374","2011-05-16 13:50:08.174374",12047,NULL,NULL,NULL,NULL,NULL,NULL,12045,NULL,NULL,11,NULL,NULL
19335,19643,"Holcus mollis subsp. mollis var. mollis","2011-05-16 13:50:08.188141","2011-05-16 13:50:08.188141",13029,NULL,NULL,NULL,NULL,NULL,NULL,12045,NULL,NULL,11,NULL,NULL
19336,19644,"Holcus mollis var. mollis","2011-05-16 13:50:08.202149","2011-05-16 13:50:08.202149",12046,NULL,NULL,NULL,NULL,NULL,NULL,12044,NULL,NULL,10,NULL,NULL
19337,19645,"Holcus setiglumis","2011-05-16 13:50:08.215902","2011-05-16 13:50:08.215902",12048,NULL,NULL,NULL,NULL,NULL,NULL,12040,NULL,NULL,9,NULL,NULL
19338,19646,"Holcus setiglumis subsp. setiglumis","2011-05-16 13:50:08.229714","2011-05-16 13:50:08.229714",12049,NULL,NULL,NULL,NULL,NULL,NULL,12048,NULL,NULL,10,NULL,NULL
19339,19647,"Holcus setiglumis subsp. duriensis","2011-05-16 13:50:08.243728","2011-05-16 13:50:08.243728",12050,NULL,NULL,NULL,NULL,NULL,NULL,12048,NULL,NULL,10,NULL,NULL
19340,19648,"Corynephorus","2011-05-16 13:50:08.257338","2011-05-16 13:50:08.257338",12051,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19341,19649,"Corynephorus canescens","2011-05-16 13:50:08.270966","2011-05-16 13:50:08.270966",12052,NULL,NULL,NULL,NULL,NULL,NULL,12051,NULL,NULL,9,NULL,NULL
19342,19650,"Corynephorus canescens var. canescens","2011-05-16 13:50:08.284551","2011-05-16 13:50:08.284551",12053,NULL,NULL,NULL,NULL,NULL,NULL,12052,NULL,NULL,10,NULL,NULL
19343,19651,"Corynephorus canescens var. filiformis","2011-05-16 13:50:08.298107","2011-05-16 13:50:08.298107",12054,NULL,NULL,NULL,NULL,NULL,NULL,12052,NULL,NULL,10,NULL,NULL
19344,19652,"Corynephorus fasciculatus","2011-05-16 13:50:08.311598","2011-05-16 13:50:08.311598",12057,NULL,NULL,NULL,NULL,NULL,NULL,12051,NULL,NULL,9,NULL,NULL
19345,19653,"Corynephorus macrantherus","2011-05-16 13:50:08.325115","2011-05-16 13:50:08.325115",12058,NULL,NULL,NULL,NULL,NULL,NULL,12051,NULL,NULL,9,NULL,NULL
19346,19654,"Corynephorus divaricatus","2011-05-16 13:50:08.338591","2011-05-16 13:50:08.338591",13120,NULL,NULL,NULL,NULL,NULL,NULL,12051,NULL,NULL,9,NULL,NULL
19347,19655,"Corynephorus divaricatus subsp. divaricatus","2011-05-16 13:50:08.352103","2011-05-16 13:50:08.352103",12055,NULL,NULL,NULL,NULL,NULL,NULL,13120,NULL,NULL,10,NULL,NULL
19348,19656,"Corynephorus divaricatus subsp. macrantherus","2011-05-16 13:50:08.365628","2011-05-16 13:50:08.365628",12056,NULL,NULL,NULL,NULL,NULL,NULL,13120,NULL,NULL,10,NULL,NULL
19349,19657,"Agrostis","2011-05-16 13:50:08.379141","2011-05-16 13:50:08.379141",12060,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19350,19658,"Agrostis capillaris","2011-05-16 13:50:08.392623","2011-05-16 13:50:08.392623",12062,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19351,19659,"Agrostis castellana","2011-05-16 13:50:08.406114","2011-05-16 13:50:08.406114",12063,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19352,19660,"Agrostis castellana var. castellana","2011-05-16 13:50:08.419617","2011-05-16 13:50:08.419617",12064,NULL,NULL,NULL,NULL,NULL,NULL,12063,NULL,NULL,10,NULL,NULL
19353,19661,"Agrostis castellana var. mutica","2011-05-16 13:50:08.433252","2011-05-16 13:50:08.433252",12065,NULL,NULL,NULL,NULL,NULL,NULL,12063,NULL,NULL,10,NULL,NULL
19354,19662,"Agrostis curtisii","2011-05-16 13:50:08.446748","2011-05-16 13:50:08.446748",12066,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19355,19663,"Agrostis delicatula","2011-05-16 13:50:08.460292","2011-05-16 13:50:08.460292",12067,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19356,19664,"Agrostis elegans","2011-05-16 13:50:08.473775","2011-05-16 13:50:08.473775",12068,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19357,19665,"Agrostis gigantea","2011-05-16 13:50:08.487317","2011-05-16 13:50:08.487317",12069,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19358,19666,"Agrostis interrupta","2011-05-16 13:50:08.500839","2011-05-16 13:50:08.500839",12071,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19359,19667,"Agrostis juresii","2011-05-16 13:50:08.514311","2011-05-16 13:50:08.514311",12072,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19360,19668,"Agrostis nebulosa","2011-05-16 13:50:08.527852","2011-05-16 13:50:08.527852",12073,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19361,19669,"Agrostis nevadensis","2011-05-16 13:50:08.541642","2011-05-16 13:50:08.541642",12074,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19362,19670,"Agrostis pallida","2011-05-16 13:50:08.555413","2011-05-16 13:50:08.555413",12075,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19363,19671,"Agrostis pourretii","2011-05-16 13:50:08.568987","2011-05-16 13:50:08.568987",12076,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19364,19672,"Agrostis reuteri","2011-05-16 13:50:08.58251","2011-05-16 13:50:08.58251",12077,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19365,19673,"Agrostis rupestris","2011-05-16 13:50:08.59598","2011-05-16 13:50:08.59598",12078,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19366,19674,"Agrostis schleicheri","2011-05-16 13:50:08.609682","2011-05-16 13:50:08.609682",12079,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19367,19675,"Agrostis setacea","2011-05-16 13:50:08.623244","2011-05-16 13:50:08.623244",12080,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19368,19676,"Agrostis stolonifera","2011-05-16 13:50:08.636766","2011-05-16 13:50:08.636766",12081,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19369,19677,"Agrostis stolonifera var stolonifera","2011-05-16 13:50:08.65029","2011-05-16 13:50:08.65029",12082,NULL,NULL,NULL,NULL,NULL,NULL,12081,NULL,NULL,10,NULL,NULL
19370,19678,"Agrostis tenerrima","2011-05-16 13:50:08.663796","2011-05-16 13:50:08.663796",12083,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19371,19679,"Agrostis tenuis","2011-05-16 13:50:08.677295","2011-05-16 13:50:08.677295",12084,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19372,19680,"Agrostis truncatula","2011-05-16 13:50:08.690817","2011-05-16 13:50:08.690817",12085,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19373,19681,"Agrostis canina","2011-05-16 13:50:08.704316","2011-05-16 13:50:08.704316",29601,NULL,NULL,NULL,NULL,NULL,NULL,12060,NULL,NULL,9,NULL,NULL
19374,19682,"Agrostis canina subsp. granatensis","2011-05-16 13:50:08.717827","2011-05-16 13:50:08.717827",12061,NULL,NULL,NULL,NULL,NULL,NULL,29601,NULL,"Ciacina de los borreguiles",10,NULL,NULL
19375,19683,"Polypogon","2011-05-16 13:50:08.731717","2011-05-16 13:50:08.731717",12086,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19376,19684,"Polypogon maritimus","2011-05-16 13:50:08.816894","2011-05-16 13:50:08.816894",12087,NULL,NULL,NULL,NULL,NULL,NULL,12086,NULL,NULL,9,NULL,NULL
19377,19685,"Polypogon maritimus subsp. maritimus","2011-05-16 13:50:08.832438","2011-05-16 13:50:08.832438",12088,NULL,NULL,NULL,NULL,NULL,NULL,12087,NULL,NULL,10,NULL,NULL
19378,19686,"Polypogon maritimus subsp. subspathaceus","2011-05-16 13:50:08.84626","2011-05-16 13:50:08.84626",12089,NULL,NULL,NULL,NULL,NULL,NULL,12087,NULL,NULL,10,NULL,NULL
19379,19687,"Polypogon monspeliensis","2011-05-16 13:50:08.860213","2011-05-16 13:50:08.860213",12090,NULL,NULL,NULL,NULL,NULL,NULL,12086,NULL,NULL,9,NULL,NULL
19380,19688,"Polypogon subspathaceus","2011-05-16 13:50:08.873949","2011-05-16 13:50:08.873949",12091,NULL,NULL,NULL,NULL,NULL,NULL,12086,NULL,NULL,9,NULL,NULL
19381,19689,"Polypogon viridis","2011-05-16 13:50:08.887709","2011-05-16 13:50:08.887709",12092,NULL,NULL,NULL,NULL,NULL,NULL,12086,NULL,NULL,9,NULL,NULL
19382,19690,"Gastridium","2011-05-16 13:50:08.901493","2011-05-16 13:50:08.901493",12093,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19383,19691,"Gastridium ventricosum","2011-05-16 13:50:08.91559","2011-05-16 13:50:08.91559",12094,NULL,NULL,NULL,NULL,NULL,NULL,12093,NULL,NULL,9,NULL,NULL
19384,19692,"Gastridium phleoides","2011-05-16 13:50:08.92932","2011-05-16 13:50:08.92932",12095,NULL,NULL,NULL,NULL,NULL,NULL,12093,NULL,NULL,9,NULL,NULL
19385,19693,"Gastridium phleoides subsp. lainzii","2011-05-16 13:50:08.94317","2011-05-16 13:50:08.94317",12098,NULL,NULL,NULL,NULL,NULL,NULL,12095,NULL,NULL,10,NULL,NULL
19386,19694,"Triplachne","2011-05-16 13:50:08.95729","2011-05-16 13:50:08.95729",12096,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19387,19695,"Triplachne nitens","2011-05-16 13:50:08.971288","2011-05-16 13:50:08.971288",12097,NULL,NULL,NULL,NULL,NULL,NULL,12096,NULL,NULL,9,NULL,NULL
19388,19696,"Lagurus","2011-05-16 13:50:08.9852","2011-05-16 13:50:08.9852",12100,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19389,19697,"Lagurus ovatus","2011-05-16 13:50:08.998925","2011-05-16 13:50:08.998925",12101,NULL,NULL,NULL,NULL,NULL,NULL,12100,NULL,NULL,9,NULL,NULL
19390,19698,"Lagurus ovatus var. ovatus","2011-05-16 13:50:09.013388","2011-05-16 13:50:09.013388",12102,NULL,NULL,NULL,NULL,NULL,NULL,12101,NULL,NULL,10,NULL,NULL
19391,19699,"Lagurus ovatus var. vestitus","2011-05-16 13:50:09.027279","2011-05-16 13:50:09.027279",12103,NULL,NULL,NULL,NULL,NULL,NULL,12101,NULL,NULL,10,NULL,NULL
19392,19700,"Chaetopogon","2011-05-16 13:50:09.040859","2011-05-16 13:50:09.040859",12104,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19393,19701,"Chaetopogon fasciculatus","2011-05-16 13:50:09.054343","2011-05-16 13:50:09.054343",12105,NULL,NULL,NULL,NULL,NULL,NULL,12104,NULL,NULL,9,NULL,NULL
19394,19702,"Ammophila","2011-05-16 13:50:09.067852","2011-05-16 13:50:09.067852",12106,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19395,19703,"Ammophila arenaria","2011-05-16 13:50:09.081359","2011-05-16 13:50:09.081359",12107,NULL,NULL,NULL,NULL,NULL,NULL,12106,NULL,NULL,9,NULL,NULL
19396,19788,"Bromus maximus","2011-05-16 13:50:10.388335","2011-05-16 13:50:10.388335",105045,NULL,NULL,NULL,NULL,NULL,NULL,12160,NULL,NULL,9,NULL,NULL
19397,19704,"Ammophila arenaria subsp. arundinacea","2011-05-16 13:50:09.094883","2011-05-16 13:50:09.094883",12108,NULL,NULL,NULL,NULL,NULL,NULL,12107,NULL,NULL,10,NULL,NULL
19398,19705,"Phleum","2011-05-16 13:50:09.108395","2011-05-16 13:50:09.108395",12110,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19399,19706,"Phleum arenarium","2011-05-16 13:50:09.121951","2011-05-16 13:50:09.121951",12111,NULL,NULL,NULL,NULL,NULL,NULL,12110,NULL,NULL,9,NULL,NULL
19400,19707,"Phleum bertolonii","2011-05-16 13:50:09.135472","2011-05-16 13:50:09.135472",12112,NULL,NULL,NULL,NULL,NULL,NULL,12110,NULL,NULL,9,NULL,NULL
19401,19708,"Phleum pratense","2011-05-16 13:50:09.148982","2011-05-16 13:50:09.148982",12113,NULL,NULL,NULL,NULL,NULL,NULL,12110,NULL,NULL,9,NULL,NULL
19402,19709,"Phleum pratense subsp. abbreviatum","2011-05-16 13:50:09.162515","2011-05-16 13:50:09.162515",12114,NULL,NULL,NULL,NULL,NULL,NULL,12113,NULL,NULL,10,NULL,NULL
19403,19710,"Phleum pratense subsp. bertolonii","2011-05-16 13:50:09.176131","2011-05-16 13:50:09.176131",12115,NULL,NULL,NULL,NULL,NULL,NULL,12113,NULL,NULL,10,NULL,NULL
19404,19711,"Phleum brachystachyum","2011-05-16 13:50:09.189686","2011-05-16 13:50:09.189686",104875,NULL,NULL,NULL,NULL,NULL,NULL,12110,NULL,NULL,9,NULL,NULL
19405,19712,"Phleum brachystachyum subsp. abbreviatum","2011-05-16 13:50:09.203182","2011-05-16 13:50:09.203182",104846,NULL,NULL,NULL,NULL,NULL,NULL,104875,NULL,NULL,10,NULL,NULL
19406,19713,"Alopecurus","2011-05-16 13:50:09.216763","2011-05-16 13:50:09.216763",12116,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19407,19714,"Alopecurus arundinaceus","2011-05-16 13:50:09.230358","2011-05-16 13:50:09.230358",12117,NULL,NULL,NULL,NULL,NULL,NULL,12116,NULL,NULL,9,NULL,NULL
19408,19715,"Alopecurus gerardii","2011-05-16 13:50:09.243891","2011-05-16 13:50:09.243891",12118,NULL,NULL,NULL,NULL,NULL,NULL,12116,NULL,NULL,9,NULL,NULL
19409,19716,"Alopecurus pratensis","2011-05-16 13:50:09.257591","2011-05-16 13:50:09.257591",12119,NULL,NULL,NULL,NULL,NULL,NULL,12116,NULL,NULL,9,NULL,NULL
19410,19717,"Alopecurus pratensis subsp. pratensis","2011-05-16 13:50:09.271171","2011-05-16 13:50:09.271171",12120,NULL,NULL,NULL,NULL,NULL,NULL,12119,NULL,NULL,10,NULL,NULL
19411,19718,"Anthoxanthum","2011-05-16 13:50:09.284652","2011-05-16 13:50:09.284652",12121,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19412,19719,"Anthoxanthum aristatum","2011-05-16 13:50:09.298199","2011-05-16 13:50:09.298199",12122,NULL,NULL,NULL,NULL,NULL,NULL,12121,NULL,NULL,9,NULL,NULL
19413,19720,"Anthoxanthum aristatum subsp. aristatum","2011-05-16 13:50:09.311815","2011-05-16 13:50:09.311815",12123,NULL,NULL,NULL,NULL,NULL,NULL,12122,NULL,NULL,10,NULL,NULL
19414,19721,"Athoxanthum aristatum subsp. aristatum var. welwistchii","2011-05-16 13:50:09.325727","2011-05-16 13:50:09.325727",13027,NULL,NULL,NULL,NULL,NULL,NULL,12123,NULL,NULL,11,NULL,NULL
19415,19722,"Anthoxanthum aristatum subsp. aristatum var. welwistchii","2011-05-16 13:50:09.339241","2011-05-16 13:50:09.339241",13028,NULL,NULL,NULL,NULL,NULL,NULL,12123,NULL,NULL,11,NULL,NULL
19416,19723,"Anthoxanthum aristatum subsp. macranthum","2011-05-16 13:50:09.352801","2011-05-16 13:50:09.352801",12124,NULL,NULL,NULL,NULL,NULL,NULL,12122,NULL,NULL,10,NULL,NULL
19417,19724,"Anthoxanthum aristatum subsp. macranthum var. welwitschii","2011-05-16 13:50:09.366342","2011-05-16 13:50:09.366342",12125,NULL,NULL,NULL,NULL,NULL,NULL,12124,NULL,NULL,11,NULL,NULL
19418,19725,"Anthoxanthum odoratum","2011-05-16 13:50:09.379948","2011-05-16 13:50:09.379948",12126,NULL,NULL,NULL,NULL,NULL,NULL,12121,NULL,NULL,9,NULL,NULL
19419,19726,"Anthoxanthum ovatum","2011-05-16 13:50:09.393502","2011-05-16 13:50:09.393502",12127,NULL,NULL,NULL,NULL,NULL,NULL,12121,NULL,NULL,9,NULL,NULL
19420,19727,"Anthoxanthum ovatum subsp. macranthum","2011-05-16 13:50:09.40698","2011-05-16 13:50:09.40698",12128,NULL,NULL,NULL,NULL,NULL,NULL,12127,NULL,NULL,10,NULL,NULL
19421,19728,"Phalaris","2011-05-16 13:50:09.420526","2011-05-16 13:50:09.420526",12130,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19422,19729,"Phalaris aquatica","2011-05-16 13:50:09.434158","2011-05-16 13:50:09.434158",12131,NULL,NULL,NULL,NULL,NULL,NULL,12130,NULL,NULL,9,NULL,NULL
19423,19730,"Phalaris brachystachys","2011-05-16 13:50:09.447719","2011-05-16 13:50:09.447719",12133,NULL,NULL,NULL,NULL,NULL,NULL,12130,NULL,NULL,9,NULL,NULL
19424,19731,"Phalaris canariensis","2011-05-16 13:50:09.461333","2011-05-16 13:50:09.461333",12134,NULL,NULL,NULL,NULL,NULL,NULL,12130,NULL,NULL,9,NULL,NULL
19425,19732,"Phalaris coerulescens","2011-05-16 13:50:09.474852","2011-05-16 13:50:09.474852",12135,NULL,NULL,NULL,NULL,NULL,NULL,12130,NULL,NULL,9,NULL,NULL
19426,19733,"Phalaris minor","2011-05-16 13:50:09.552181","2011-05-16 13:50:09.552181",12136,NULL,NULL,NULL,NULL,NULL,NULL,12130,NULL,NULL,9,NULL,NULL
19427,19734,"Phalaris paradoxa","2011-05-16 13:50:09.575813","2011-05-16 13:50:09.575813",12137,NULL,NULL,NULL,NULL,NULL,NULL,12130,NULL,NULL,9,NULL,NULL
19428,19735,"Phalaris tuberosa","2011-05-16 13:50:09.589636","2011-05-16 13:50:09.589636",12138,NULL,NULL,NULL,NULL,NULL,NULL,12130,NULL,NULL,9,NULL,NULL
19429,19736,"Phalaris arundinacea","2011-05-16 13:50:09.603415","2011-05-16 13:50:09.603415",29602,NULL,NULL,NULL,NULL,NULL,NULL,12130,NULL,NULL,9,NULL,NULL
19430,19737,"Phalaris arundinacea subsp. arundinacea","2011-05-16 13:50:09.617173","2011-05-16 13:50:09.617173",12132,NULL,NULL,NULL,NULL,NULL,NULL,29602,NULL,NULL,10,NULL,NULL
19431,19738,"Melica","2011-05-16 13:50:09.631015","2011-05-16 13:50:09.631015",12140,NULL,NULL,NULL,NULL,NULL,NULL,1911,NULL,NULL,8,NULL,NULL
19432,19739,"Melica arrecta","2011-05-16 13:50:09.645393","2011-05-16 13:50:09.645393",12141,NULL,NULL,NULL,NULL,NULL,NULL,12140,NULL,NULL,9,NULL,NULL
19433,19740,"Melica bocquetii","2011-05-16 13:50:09.659196","2011-05-16 13:50:09.659196",12142,NULL,NULL,NULL,NULL,NULL,NULL,12140,NULL,NULL,9,NULL,NULL
19434,19741,"Melica ciliata","2011-05-16 13:50:09.673","2011-05-16 13:50:09.673",12144,NULL,NULL,NULL,NULL,NULL,NULL,12140,NULL,NULL,9,NULL,NULL
