"transect_id","transect_nombre","cult_id","loc","cultivo","replicate","distance"
370,"X015",5,"SANJUAN","CULT_1","R1",1776.31392909137
370,"X015",1,"CANAR","CULT_1","R1",18265.4073338525
410,"X016",1,"CANAR","CULT_1","R1",18779.7430143998
410,"X016",3,"CANAR","CULT_3","R3",17317.3332901276
410,"X016",2,"CANAR","CULT_2","R2",17712.4478927646
410,"X016",4,"SANJUAN","CULT_2","R2",539.276651785252
410,"X016",5,"SANJUAN","CULT_1","R1",862.112550186641
409,"X017",5,"SANJUAN","CULT_1","R1",905.795959148112
409,"X017",3,"CANAR","CULT_3","R3",17285.1334237995
409,"X017",1,"CANAR","CULT_1","R1",18749.1134658129
409,"X017",2,"CANAR","CULT_2","R2",17680.1515418409
409,"X017",4,"SANJUAN","CULT_2","R2",563.494910401492
384,"X020",1,"CANAR","CULT_1","R1",18757.681285074
384,"X020",5,"SANJUAN","CULT_1","R1",1173.15604304852
384,"X020",4,"SANJUAN","CULT_2","R2",614.428555360387
384,"X020",2,"CANAR","CULT_2","R2",17669.3156549103
384,"X020",3,"CANAR","CULT_3","R3",17275.5547190165
406,"X021",1,"CANAR","CULT_1","R1",18403.0521832488
406,"X021",4,"SANJUAN","CULT_2","R2",1082.00406191229
406,"X021",2,"CANAR","CULT_2","R2",17295.8911495323
406,"X021",3,"CANAR","CULT_3","R3",16903.5005637499
406,"X021",5,"SANJUAN","CULT_1","R1",1671.57578126634
399,"X022",1,"CANAR","CULT_1","R1",18468.3885162262
399,"X022",5,"SANJUAN","CULT_1","R1",1577.31336745297
399,"X022",4,"SANJUAN","CULT_2","R2",992.451606352707
399,"X022",2,"CANAR","CULT_2","R2",17364.8327611633
399,"X022",3,"CANAR","CULT_3","R3",16972.1644996776
378,"X023",2,"CANAR","CULT_2","R2",17752.1889846752
378,"X023",1,"CANAR","CULT_1","R1",18818.243535743
378,"X023",5,"SANJUAN","CULT_1","R1",817.645542529343
378,"X023",4,"SANJUAN","CULT_2","R2",507.981916593361
378,"X023",3,"CANAR","CULT_3","R3",17357.0047206319
372,"X024",3,"CANAR","CULT_3","R3",17004.6156480006
372,"X024",2,"CANAR","CULT_2","R2",17397.6771431131
372,"X024",4,"SANJUAN","CULT_2","R2",928.328190984937
372,"X024",5,"SANJUAN","CULT_1","R1",1482.68119747964
372,"X024",1,"CANAR","CULT_1","R1",18496.0543018835
385,"X025",3,"CANAR","CULT_3","R3",17332.2689505298
385,"X025",1,"CANAR","CULT_1","R1",18812.2986722533
385,"X025",5,"SANJUAN","CULT_1","R1",1106.99427211691
385,"X025",4,"SANJUAN","CULT_2","R2",546.195517081737
385,"X025",2,"CANAR","CULT_2","R2",17726.180323889
369,"X026",1,"CANAR","CULT_1","R1",18558.9559871866
369,"X026",5,"SANJUAN","CULT_1","R1",1603.1040951365
369,"X026",4,"SANJUAN","CULT_2","R2",958.424856408502
369,"X026",2,"CANAR","CULT_2","R2",17450.4639618419
369,"X026",3,"CANAR","CULT_3","R3",17058.196641782
374,"X027",3,"CANAR","CULT_3","R3",17209.2009781374
374,"X027",2,"CANAR","CULT_2","R2",17601.8292329338
374,"X027",4,"SANJUAN","CULT_2","R2",784.617337578112
374,"X027",5,"SANJUAN","CULT_1","R1",1449.09117086868
374,"X027",1,"CANAR","CULT_1","R1",18705.5878118178
366,"X028",3,"CANAR","CULT_3","R3",17341.1074359164
366,"X028",2,"CANAR","CULT_2","R2",17733.520035624
366,"X028",4,"SANJUAN","CULT_2","R2",706.362227923635
366,"X028",5,"SANJUAN","CULT_1","R1",1428.33679172434
366,"X028",1,"CANAR","CULT_1","R1",18839.8416434589
383,"X030",5,"SANJUAN","CULT_1","R1",1039.51221536536
383,"X030",1,"CANAR","CULT_1","R1",18707.2899699286
383,"X030",4,"SANJUAN","CULT_2","R2",602.190321544327
383,"X030",2,"CANAR","CULT_2","R2",17630.3123231137
383,"X030",3,"CANAR","CULT_3","R3",17235.7861902508
377,"X031",1,"CANAR","CULT_1","R1",18842.1018097488
377,"X031",3,"CANAR","CULT_3","R3",17383.4276742085
377,"X031",2,"CANAR","CULT_2","R2",17778.7671249337
377,"X031",4,"SANJUAN","CULT_2","R2",502.416718742398
377,"X031",5,"SANJUAN","CULT_1","R1",766.454853442007
382,"X032",1,"CANAR","CULT_1","R1",18711.0126097458
382,"X032",3,"CANAR","CULT_3","R3",17241.5475700557
382,"X032",2,"CANAR","CULT_2","R2",17636.211103177
382,"X032",4,"SANJUAN","CULT_2","R2",595.490041576491
382,"X032",5,"SANJUAN","CULT_1","R1",1008.00388866353
389,"X033",5,"SANJUAN","CULT_1","R1",642.353455795589
389,"X033",1,"CANAR","CULT_1","R1",19106.3239066926
389,"X033",4,"SANJUAN","CULT_2","R2",240.565451240603
389,"X033",2,"CANAR","CULT_2","R2",18039.3748568769
389,"X033",3,"CANAR","CULT_3","R3",17644.2666279436
390,"X034",1,"CANAR","CULT_1","R1",19099.6611882941
390,"X034",3,"CANAR","CULT_3","R3",17640.1342974039
390,"X034",2,"CANAR","CULT_2","R2",18035.399886602
390,"X034",4,"SANJUAN","CULT_2","R2",276.502871075027
390,"X034",5,"SANJUAN","CULT_1","R1",603.403628069097
391,"X035",1,"CANAR","CULT_1","R1",19077.0028855669
391,"X035",2,"CANAR","CULT_2","R2",18005.8141707172
391,"X035",4,"SANJUAN","CULT_2","R2",235.296535662671
391,"X035",5,"SANJUAN","CULT_1","R1",725.252401204752
391,"X035",3,"CANAR","CULT_3","R3",17610.9581386691
367,"X036",3,"CANAR","CULT_3","R3",17282.5837699477
367,"X036",5,"SANJUAN","CULT_1","R1",1524.56798000057
367,"X036",4,"SANJUAN","CULT_2","R2",801.717121941905
367,"X036",2,"CANAR","CULT_2","R2",17674.6667018813
367,"X036",1,"CANAR","CULT_1","R1",18785.1376744645
368,"X037",3,"CANAR","CULT_3","R3",17244.9272924599
368,"X037",5,"SANJUAN","CULT_1","R1",1565.40734249191
368,"X037",4,"SANJUAN","CULT_2","R2",847.390498269111
368,"X037",2,"CANAR","CULT_2","R2",17636.8970679649
368,"X037",1,"CANAR","CULT_1","R1",18748.7874816577
