id,altitud,tipo,subtipo,localidad,nombre,especie,altura,eje_mayor,eje_menor,diametro_base,porcentaje_herbivoria,origen,edad,cesped,tipo_individuo,edad_interpolada,tree_class,tree_type,size_category,crop_code
24923,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,35,75,40,0,NA,semilla,NA,f,JUVENIL,8,seedling_large,juvenile,size60,CA3
24926,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,encina,35,17,15,0,NA,semilla,NA,f,JUVENIL,7,seedling_large,juvenile,size60,CA3
24889,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,350,NA,NA,9,NA,semilla,NA,f,ADULTO,72,tree_small,adult,size500,CA3
24857,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,370,NA,NA,6,NA,semilla,NA,f,ADULTO,76,sapling_large,juvenile,size500,CA3
24874,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,380,NA,NA,9,NA,semilla,NA,f,ADULTO,78,tree_small,adult,size500,CA3
24875,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,380,NA,NA,9,NA,semilla,NA,f,ADULTO,78,tree_small,adult,size500,CA3
24886,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,40,44,40,0,NA,semilla,NA,f,JUVENIL,9,seedling_large,juvenile,size60,CA3
24888,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,40,40,20,0,NA,semilla,NA,f,JUVENIL,9,seedling_large,juvenile,size60,CA3
24920,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,40,34,33,0,NA,semilla,NA,f,JUVENIL,9,seedling_large,juvenile,size60,CA3
24882,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,400,NA,NA,9,NA,semilla,NA,f,ADULTO,83,tree_small,adult,size500,CA3
24890,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,400,NA,NA,9,NA,semilla,NA,f,ADULTO,83,tree_small,adult,size500,CA3
24846,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,44,NA,NA,0,NA,semilla,6,f,JUVENIL,10,seedling_large,juvenile,size60,CA3
24884,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,450,NA,NA,9,NA,semilla,NA,f,ADULTO,93,tree_small,adult,size500,CA3
24897,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,450,NA,NA,7,NA,semilla,NA,f,ADULTO,93,sapling_large,juvenile,size500,CA3
24899,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,450,NA,NA,7,NA,semilla,NA,f,ADULTO,93,sapling_large,juvenile,size500,CA3
24898,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,450,NA,NA,7,NA,semilla,NA,f,ADULTO,93,sapling_large,juvenile,size500,CA3
24870,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,50,80,40,0,NA,semilla,NA,f,JUVENIL,11,seedling_large,juvenile,size60,CA3
24855,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,55,NA,NA,3,NA,semilla,NA,f,JUVENIL,12,sapling_large,juvenile,size60,CA3
24876,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,55,55,50,0,NA,semilla,NA,f,JUVENIL,12,seedling_large,juvenile,size60,CA3
24928,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,55,25,15,0,NA,semilla,NA,f,JUVENIL,12,seedling_large,juvenile,size60,CA3
24931,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,55,300,200,0,NA,rebrote,NA,t,JUVENIL,12,seedling_large,juvenile,size60,CA3
24891,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,550,NA,NA,10,NA,semilla,NA,f,ADULTO,113,tree_small,adult,size750,CA3
24919,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,58,60,58,0,NA,semilla,NA,f,JUVENIL,12,seedling_large,juvenile,size60,CA3
24921,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,60,60,35,0,NA,semilla,NA,f,JUVENIL,13,seedling_large,juvenile,size60,CA3
24873,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,600,NA,NA,13,NA,semilla,NA,f,ADULTO,124,tree_medium,adult,size750,CA3
24910,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,600,NA,NA,11,NA,semilla,NA,f,ADULTO,124,tree_small,adult,size750,CA3
24911,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,600,NA,NA,11,NA,semilla,NA,f,ADULTO,124,tree_small,adult,size750,CA3
24912,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,600,NA,NA,10,NA,semilla,NA,f,ADULTO,124,tree_small,adult,size750,CA3
24916,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,600,NA,NA,12,NA,semilla,NA,f,ADULTO,124,tree_small,adult,size750,CA3
24862,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,650,NA,NA,14,NA,semilla,NA,f,ADULTO,134,tree_medium,adult,size750,CA3
24858,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,encina,68,48,33,0,NA,semilla,NA,f,JUVENIL,13,seedling_large,juvenile,size90,CA3
24847,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,7,NA,NA,0,NA,semilla,2,f,JUVENIL,2,seedling_small,juvenile,size30,CA3
24883,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,7,NA,NA,0,NA,semilla,2,f,JUVENIL,2,seedling_small,juvenile,size30,CA3
24895,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,700,NA,NA,12,NA,semilla,NA,f,ADULTO,144,tree_small,adult,size750,CA3
24909,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,700,NA,NA,13,NA,semilla,NA,f,ADULTO,144,tree_medium,adult,size750,CA3
24922,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,75,90,62,0,NA,semilla,NA,f,JUVENIL,16,seedling_large,juvenile,size90,CA3
24866,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,750,NA,NA,28,NA,semilla,NA,f,ADULTO,154,tree_large,adult,size750,CA3
24900,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,750,NA,NA,14,NA,semilla,NA,f,ADULTO,154,tree_medium,adult,size750,CA3
24901,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,750,NA,NA,14,NA,semilla,NA,f,ADULTO,154,tree_medium,adult,size750,CA3
24902,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,750,NA,NA,14,NA,semilla,NA,f,ADULTO,154,tree_medium,adult,size750,CA3
24871,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,8,NA,NA,0,NA,semilla,2,f,JUVENIL,2,seedling_small,juvenile,size30,CA3
24850,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,80,70,42,0,NA,semilla,NA,f,JUVENIL,17,seedling_large,juvenile,size90,CA3
24861,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,80,80,60,0,NA,semilla,NA,f,JUVENIL,17,seedling_large,juvenile,size90,CA3
24896,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,800,NA,NA,14,NA,semilla,NA,f,ADULTO,165,tree_medium,adult,size1000,CA3
24913,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,800,NA,NA,18,NA,semilla,NA,f,ADULTO,165,tree_medium,adult,size1000,CA3
24930,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,800,NA,NA,20,NA,semilla,NA,f,ADULTO,165,tree_medium,adult,size1000,CA3
24929,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,85,70,63,0,NA,semilla,NA,f,JUVENIL,18,seedling_large,juvenile,size90,CA3
24854,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,850,NA,NA,17,NA,semilla,NA,f,ADULTO,175,tree_medium,adult,size1000,CA3
24852,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,900,NA,NA,24,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,CA3
24905,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,900,NA,NA,22,NA,semilla,NA,f,ADULTO,185,tree_medium,adult,size1000,CA3
24906,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,900,NA,NA,22,NA,semilla,NA,f,ADULTO,185,tree_medium,adult,size1000,CA3
24869,1868,ROBLEDAL,ROBLEDAL,CANAR,P023,roble,950,NA,NA,20,NA,semilla,NA,f,ADULTO,195,tree_medium,adult,size1000,CA3
24143,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,1000,NA,NA,4,NA,semilla,NA,f,ADULTO,206,sapling_large,juvenile,size1000,CA2
24150,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,1100,NA,NA,38,NA,semilla,NA,f,ADULTO,226,tree_large,adult,size1250,CA2
24157,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,1100,NA,NA,40,NA,semilla,NA,f,ADULTO,226,tree_large,adult,size1250,CA2
24140,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,12,NA,NA,0,NA,semilla,2,f,JUVENIL,3,seedling_small,juvenile,size30,CA2
24134,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,1400,NA,NA,29,NA,semilla,NA,f,ADULTO,287,tree_large,adult,size1500,CA2
24151,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,150,NA,NA,6,NA,semilla,NA,f,ADULTO,31,sapling_large,juvenile,size150,CA2
24124,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,1500,NA,NA,42,NA,semilla,NA,f,ADULTO,308,tree_large,adult,size1500,CA2
24125,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,17,37,27,0,NA,semilla,NA,f,JUVENIL,4,seedling_small,juvenile,size30,CA2
24122,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,20,13,10,0,NA,rebrote,NA,f,JUVENIL,5,seedling_small,juvenile,size30,CA2
24135,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,20,20,12,0,NA,semilla,NA,f,JUVENIL,5,seedling_small,juvenile,size30,CA2
24142,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,20,15,10,0,NA,semilla,NA,f,JUVENIL,5,seedling_small,juvenile,size30,CA2
24148,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,200,NA,NA,8,NA,semilla,NA,f,ADULTO,42,tree_small,adult,size500,CA2
24139,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,22,18,15,0,NA,semilla,NA,f,JUVENIL,5,seedling_small,juvenile,size30,CA2
24136,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,25,20,13,0,NA,semilla,NA,f,JUVENIL,6,seedling_small,juvenile,size30,CA2
24126,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,encina,25,16,12,0,NA,semilla,NA,f,JUVENIL,6,seedling_small,juvenile,size30,CA2
24152,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,250,NA,NA,10,NA,semilla,NA,f,ADULTO,52,tree_small,adult,size500,CA2
24137,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,26,10,10,0,NA,semilla,NA,f,JUVENIL,6,seedling_small,juvenile,size30,CA2
24138,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,26,12,8,0,NA,semilla,NA,f,JUVENIL,6,seedling_small,juvenile,size30,CA2
24156,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,26,26,16,0,NA,rebrote,NA,f,JUVENIL,6,seedling_small,juvenile,size30,CA2
24133,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,29,13,10,0,NA,semilla,NA,f,JUVENIL,7,seedling_small,juvenile,size30,CA2
24123,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,encina,30,30,18,0,NA,semilla,NA,f,JUVENIL,7,seedling_large,juvenile,size30,CA2
24121,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,33,70,38,3,NA,semilla,NA,f,JUVENIL,7,sapling_large,juvenile,size60,CA2
24144,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,encina,33,42,36,0,NA,semilla,NA,f,JUVENIL,7,seedling_large,juvenile,size60,CA2
24153,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,34,67,40,0,NA,semilla,NA,f,JUVENIL,8,seedling_large,juvenile,size60,CA2
24132,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,35,140,84,0,NA,semilla,NA,f,JUVENIL,8,seedling_large,juvenile,size60,CA2
24128,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,36,20,8,0,NA,semilla,NA,f,JUVENIL,8,seedling_large,juvenile,size60,CA2
24130,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,37,18,15,0,NA,semilla,NA,f,JUVENIL,8,seedling_large,juvenile,size60,CA2
24154,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,38,17,12,0,NA,semilla,NA,f,JUVENIL,8,seedling_large,juvenile,size60,CA2
24145,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,40,45,33,0,NA,semilla,NA,f,JUVENIL,9,seedling_large,juvenile,size60,CA2
24147,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,400,NA,NA,10,NA,semilla,NA,f,ADULTO,83,tree_small,adult,size500,CA2
24127,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,47,45,30,0,NA,semilla,NA,f,JUVENIL,10,seedling_large,juvenile,size60,CA2
24155,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,60,92,40,3,NA,rebrote,NA,f,JUVENIL,13,sapling_large,juvenile,size60,CA2
24129,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,70,110,80,0,NA,semilla,NA,f,JUVENIL,15,seedling_large,juvenile,size90,CA2
24141,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,700,NA,NA,17,NA,semilla,NA,f,ADULTO,144,tree_medium,adult,size750,CA2
24149,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,750,NA,NA,18,NA,semilla,NA,f,ADULTO,154,tree_medium,adult,size750,CA2
24131,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,78,100,70,0,NA,semilla,NA,f,JUVENIL,17,seedling_large,juvenile,size90,CA2
24146,1858,ROBLEDAL,ROBLEDAL,CANAR,P024,roble,900,NA,NA,23,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,CA2
25001,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,110,100,100,0,NA,semilla,NA,f,ADULTO,23,seedling_large,juvenile,size120,CA3
24957,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,1100,NA,NA,48,NA,semilla,NA,f,ADULTO,226,tree_large,adult,size1250,CA3
25020,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,120,130,100,0,NA,semilla,NA,f,ADULTO,25,seedling_large,juvenile,size120,CA3
24968,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,1200,NA,NA,13,NA,semilla,NA,f,ADULTO,247,tree_medium,adult,size1250,CA3
24973,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,1200,NA,NA,17,NA,semilla,NA,f,ADULTO,247,tree_medium,adult,size1250,CA3
24959,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,13,12,6,0,NA,semilla,NA,f,JUVENIL,3,seedling_small,juvenile,size30,CA3
25002,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,1400,NA,NA,43,NA,semilla,NA,f,ADULTO,287,tree_large,adult,size1500,CA3
24936,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,150,NA,NA,3,NA,semilla,NA,f,ADULTO,31,sapling_large,juvenile,size150,CA3
24945,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,155,NA,NA,3,NA,semilla,NA,f,ADULTO,32,sapling_large,juvenile,size500,CA3
25015,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,160,NA,NA,4,NA,semilla,NA,f,ADULTO,33,sapling_large,juvenile,size500,CA3
24946,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,170,NA,NA,4,NA,semilla,NA,f,ADULTO,35,sapling_large,juvenile,size500,CA3
25016,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,180,NA,NA,5,NA,semilla,NA,f,ADULTO,37,sapling_large,juvenile,size500,CA3
24943,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,200,NA,NA,3,NA,semilla,NA,f,ADULTO,42,sapling_large,juvenile,size500,CA3
24944,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,200,NA,NA,4,NA,semilla,NA,f,ADULTO,42,sapling_large,juvenile,size500,CA3
24985,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,200,NA,NA,3,NA,semilla,NA,f,ADULTO,42,sapling_large,juvenile,size500,CA3
25014,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,200,NA,NA,4,NA,semilla,NA,f,ADULTO,42,sapling_large,juvenile,size500,CA3
25012,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,21,NA,NA,0,NA,semilla,4,f,JUVENIL,5,seedling_small,juvenile,size30,CA3
25000,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,210,NA,NA,5,NA,semilla,NA,f,ADULTO,44,sapling_large,juvenile,size500,CA3
25010,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,24,25,20,0,NA,semilla,NA,f,JUVENIL,6,seedling_small,juvenile,size30,CA3
25022,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,encina,25,NA,NA,0,NA,semilla,4,f,JUVENIL,6,seedling_small,juvenile,size30,CA3
24961,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,250,NA,NA,3,NA,semilla,NA,f,ADULTO,52,sapling_large,juvenile,size500,CA3
24986,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,250,NA,NA,4,NA,semilla,NA,f,ADULTO,52,sapling_large,juvenile,size500,CA3
24940,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,250,NA,NA,6,NA,semilla,NA,f,ADULTO,52,sapling_large,juvenile,size500,CA3
24993,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,29,NA,NA,0,NA,semilla,5,f,JUVENIL,7,seedling_small,juvenile,size30,CA3
25013,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,29,NA,NA,0,NA,semilla,5,f,JUVENIL,7,seedling_small,juvenile,size30,CA3
24979,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,300,NA,NA,3,NA,semilla,NA,f,ADULTO,62,sapling_large,juvenile,size500,CA3
24992,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,300,NA,NA,4,NA,semilla,NA,f,ADULTO,62,sapling_large,juvenile,size500,CA3
25007,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,32,NA,NA,0,NA,semilla,6,f,JUVENIL,7,seedling_large,juvenile,size60,CA3
24935,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,350,NA,NA,9,NA,semilla,NA,f,ADULTO,72,tree_small,adult,size500,CA3
24954,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,350,NA,NA,5,NA,semilla,NA,f,ADULTO,72,sapling_large,juvenile,size500,CA3
24999,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,350,NA,NA,5,NA,semilla,NA,f,ADULTO,72,sapling_large,juvenile,size500,CA3
25023,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,encina,40,50,30,0,NA,semilla,NA,f,JUVENIL,8,seedling_large,juvenile,size60,CA3
24933,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,400,NA,NA,17,NA,semilla,NA,f,ADULTO,83,tree_medium,adult,size500,CA3
24934,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,400,NA,NA,12,NA,semilla,NA,f,ADULTO,83,tree_small,adult,size500,CA3
24953,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,400,NA,NA,6,NA,semilla,NA,f,ADULTO,83,sapling_large,juvenile,size500,CA3
24978,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,400,NA,NA,4,NA,semilla,NA,f,ADULTO,83,sapling_large,juvenile,size500,CA3
25018,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,400,NA,NA,8,NA,semilla,NA,f,ADULTO,83,tree_small,adult,size500,CA3
24955,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,430,NA,NA,7,NA,semilla,NA,f,ADULTO,89,sapling_large,juvenile,size500,CA3
25004,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,45,25,20,0,NA,semilla,NA,f,JUVENIL,10,seedling_large,juvenile,size60,CA3
25005,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,45,150,100,0,NA,semilla,NA,f,JUVENIL,10,seedling_large,juvenile,size60,CA3
24960,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,450,NA,NA,5,NA,semilla,NA,f,ADULTO,93,sapling_large,juvenile,size500,CA3
24970,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,450,NA,NA,6,NA,semilla,NA,f,ADULTO,93,sapling_large,juvenile,size500,CA3
24941,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,450,NA,NA,13,NA,semilla,NA,f,ADULTO,93,tree_medium,adult,size500,CA3
24942,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,450,NA,NA,10,NA,semilla,NA,f,ADULTO,93,tree_small,adult,size500,CA3
24958,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,450,NA,NA,6,NA,semilla,NA,f,ADULTO,93,sapling_large,juvenile,size500,CA3
24980,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,450,NA,NA,5,NA,semilla,NA,f,ADULTO,93,sapling_large,juvenile,size500,CA3
24981,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,450,NA,NA,5,NA,semilla,NA,f,ADULTO,93,sapling_large,juvenile,size500,CA3
24982,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,450,NA,NA,6,NA,semilla,NA,f,ADULTO,93,sapling_large,juvenile,size500,CA3
24987,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,450,NA,NA,6,NA,semilla,NA,f,ADULTO,93,sapling_large,juvenile,size500,CA3
25009,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,450,NA,NA,8,NA,semilla,NA,f,ADULTO,93,tree_small,adult,size500,CA3
25017,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,450,NA,NA,10,NA,semilla,NA,f,ADULTO,93,tree_small,adult,size500,CA3
24974,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,460,NA,NA,6,NA,semilla,NA,f,ADULTO,95,sapling_large,juvenile,size500,CA3
25008,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,48,38,26,0,NA,semilla,NA,f,JUVENIL,10,seedling_large,juvenile,size60,CA3
24962,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,500,NA,NA,8,NA,semilla,NA,f,ADULTO,103,tree_small,adult,size500,CA3
24967,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,500,NA,NA,5,NA,semilla,NA,f,ADULTO,103,sapling_large,juvenile,size500,CA3
24972,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,500,NA,NA,7,NA,semilla,NA,f,ADULTO,103,sapling_large,juvenile,size500,CA3
24937,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,500,NA,NA,14,NA,semilla,NA,f,ADULTO,103,tree_medium,adult,size500,CA3
24938,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,500,NA,NA,14,NA,semilla,NA,f,ADULTO,103,tree_medium,adult,size500,CA3
24939,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,500,NA,NA,17,NA,semilla,NA,f,ADULTO,103,tree_medium,adult,size500,CA3
24947,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,500,NA,NA,6,NA,semilla,NA,f,ADULTO,103,sapling_large,juvenile,size500,CA3
24948,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,500,NA,NA,6,NA,semilla,NA,f,ADULTO,103,sapling_large,juvenile,size500,CA3
24949,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,500,NA,NA,6,NA,semilla,NA,f,ADULTO,103,sapling_large,juvenile,size500,CA3
24950,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,500,NA,NA,13,NA,semilla,NA,f,ADULTO,103,tree_medium,adult,size500,CA3
24998,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,500,NA,NA,7,NA,semilla,NA,f,ADULTO,103,sapling_large,juvenile,size500,CA3
25019,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,500,NA,NA,3,NA,semilla,NA,f,ADULTO,103,sapling_large,juvenile,size500,CA3
24983,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,510,NA,NA,9,NA,semilla,NA,f,ADULTO,105,tree_small,adult,size750,CA3
24956,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,550,NA,NA,9,NA,semilla,NA,f,ADULTO,113,tree_small,adult,size750,CA3
24952,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,550,NA,NA,12,NA,semilla,NA,f,ADULTO,113,tree_small,adult,size750,CA3
24991,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,550,NA,NA,8,NA,semilla,NA,f,ADULTO,113,tree_small,adult,size750,CA3
25006,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,550,NA,NA,10,NA,semilla,NA,f,ADULTO,113,tree_small,adult,size750,CA3
25021,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,550,NA,NA,13,NA,semilla,NA,f,ADULTO,113,tree_medium,adult,size750,CA3
24964,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,600,NA,NA,12,NA,semilla,NA,f,ADULTO,124,tree_small,adult,size750,CA3
24951,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,600,NA,NA,13,NA,semilla,NA,f,ADULTO,124,tree_medium,adult,size750,CA3
24984,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,600,NA,NA,10,NA,semilla,NA,f,ADULTO,124,tree_small,adult,size750,CA3
24995,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,600,NA,NA,11,NA,semilla,NA,f,ADULTO,124,tree_small,adult,size750,CA3
24997,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,650,NA,NA,13,NA,semilla,NA,f,ADULTO,134,tree_medium,adult,size750,CA3
25011,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,69,40,30,0,NA,semilla,NA,f,JUVENIL,15,seedling_large,juvenile,size90,CA3
24963,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,700,NA,NA,14,NA,semilla,NA,f,ADULTO,144,tree_medium,adult,size750,CA3
24971,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,700,NA,NA,8,NA,semilla,NA,f,ADULTO,144,tree_small,adult,size750,CA3
24965,1892,ROBLEDAL,ROBLEDAL,CANAR,P026,roble,700,NA,NA,14,NA,semilla,NA,f,ADULTO,144,tree_medium,adult,size750,CA3
